date,state,district,pincode,age_5_17_demo,age_17_plus_demo,age_0_5,age_5_17_enroll,age_17_plus_enroll,age_5_17,age_17_plus,enroll_rate_5_17,enroll_rate_17_plus,bio_completion_5_17,bio_completion_17_plus,low_enrollment_flag,biometric_gap_flag,priority_score
2025-09-20,Tamil Nadu,Coimbatore,642002,4,9,1.0,2.0,0.0,8.0,8.0,0.5,0.0,4.0,0.0,False,False,-0.9000000000000001
2025-09-20,Tamil Nadu,Coimbatore,642003,5,12,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642004,4,9,1.0,1.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,False,True,0.85
2025-09-20,Tamil Nadu,Coimbatore,642005,1,9,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642006,0,6,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642007,1,2,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.5,0.0,False,True,-0.39999999999999997
2025-09-20,Tamil Nadu,Coimbatore,642101,1,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642103,1,8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642104,0,8,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642105,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642106,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642107,1,3,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642108,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642109,0,7,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642110,3,6,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642114,1,6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642117,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642120,2,5,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642123,0,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642126,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642127,1,5,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642129,1,1,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642134,0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642202,2,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-09-20,Tamil Nadu,Coimbatore,642205,1,7,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,638460,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641001,0,10,3.0,6.0,0.0,9.0,17.0,0.0,0.0,1.5,0.0,True,False,0.39999999999999997
2025-10-13,Tamil Nadu,Coimbatore,641002,0,4,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641004,0,6,1.0,1.0,0.0,4.0,11.0,0.0,0.0,4.0,0.0,True,False,-0.6000000000000002
2025-10-13,Tamil Nadu,Coimbatore,641005,0,2,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641006,0,4,3.0,1.0,0.0,5.0,18.0,0.0,0.0,5.0,0.0,True,False,-1.0
2025-10-13,Tamil Nadu,Coimbatore,641007,0,3,0.0,1.0,0.0,5.0,11.0,0.0,0.0,5.0,0.0,True,False,-1.0
2025-10-13,Tamil Nadu,Coimbatore,641008,1,9,5.0,3.0,0.0,3.0,25.0,3.0,0.0,1.0,0.0,False,False,-1.2
2025-10-13,Tamil Nadu,Coimbatore,641010,0,5,3.0,2.0,0.0,7.0,15.0,0.0,0.0,3.5,0.0,True,False,-0.4
2025-10-13,Tamil Nadu,Coimbatore,641011,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641012,0,1,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641014,1,1,2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,False,False,0.0
2025-10-13,Tamil Nadu,Coimbatore,641015,0,4,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641016,0,7,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641017,0,1,3.0,2.0,0.0,1.0,10.0,0.0,0.0,0.5,0.0,True,True,0.8
2025-10-13,Tamil Nadu,Coimbatore,641018,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641019,0,2,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641021,0,3,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,True,False,0.19999999999999996
2025-10-13,Tamil Nadu,Coimbatore,641022,0,2,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641023,1,4,3.0,2.0,0.0,2.0,16.0,2.0,0.0,1.0,0.0,False,False,-0.6
2025-10-13,Tamil Nadu,Coimbatore,641025,0,3,4.0,1.0,0.0,6.0,21.0,0.0,0.0,6.0,0.0,True,False,-1.4
2025-10-13,Tamil Nadu,Coimbatore,641026,0,3,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641027,0,4,2.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641028,0,1,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.5,0.0,True,True,0.8
2025-10-13,Tamil Nadu,Coimbatore,641029,0,2,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641030,0,4,4.0,1.0,0.0,4.0,11.0,0.0,0.0,4.0,0.0,True,False,-0.6000000000000002
2025-10-13,Tamil Nadu,Coimbatore,641033,0,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641035,0,7,1.0,2.0,0.0,15.0,39.0,0.0,0.0,7.5,0.0,True,False,-2.0
2025-10-13,Tamil Nadu,Coimbatore,641037,0,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641038,0,3,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641039,0,2,2.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,True,False,0.19999999999999996
2025-10-13,Tamil Nadu,Coimbatore,641041,0,6,3.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641042,0,2,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641045,0,7,4.0,1.0,0.0,6.0,21.0,0.0,0.0,6.0,0.0,True,False,-1.4
2025-10-13,Tamil Nadu,Coimbatore,641047,0,2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641048,0,2,3.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641101,0,1,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641103,0,3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641104,1,7,1.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641105,0,6,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641107,0,5,1.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641108,0,3,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641109,0,11,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641110,1,2,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641111,0,2,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641113,0,1,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641114,0,2,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641201,0,2,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641301,0,11,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641302,0,6,3.0,2.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,True,False,0.6
2025-10-13,Tamil Nadu,Coimbatore,641305,0,3,1.0,1.0,0.0,6.0,8.0,0.0,0.0,6.0,0.0,True,False,-1.4
2025-10-13,Tamil Nadu,Coimbatore,641401,0,3,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641402,0,3,8.0,2.0,0.0,3.0,12.0,0.0,0.0,1.5,0.0,True,False,0.39999999999999997
2025-10-13,Tamil Nadu,Coimbatore,641407,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641653,0,5,1.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641659,0,1,3.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641668,0,1,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641669,0,2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,641697,0,5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642001,1,5,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,False,True,0.4
2025-10-13,Tamil Nadu,Coimbatore,642002,1,3,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642003,0,3,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642004,0,5,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642005,0,3,1.0,1.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,True,False,-0.20000000000000007
2025-10-13,Tamil Nadu,Coimbatore,642006,0,2,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642007,0,4,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642103,0,4,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642107,0,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642108,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642109,0,2,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642110,0,1,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642114,0,1,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642120,0,1,4.0,1.0,0.0,4.0,15.0,0.0,0.0,4.0,0.0,True,False,-0.6000000000000002
2025-10-13,Tamil Nadu,Coimbatore,642124,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642125,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642129,0,4,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642130,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642133,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642134,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642202,0,2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-13,Tamil Nadu,Coimbatore,642205,0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,638459,1,4,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641001,3,32,4.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641002,2,6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641003,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641004,3,16,1.0,1.0,0.0,3.0,12.0,0.3333333333333333,0.0,3.0,0.0,False,False,-0.4
2025-10-15,Tamil Nadu,Coimbatore,641005,3,12,1.0,1.0,0.0,1.0,2.0,0.3333333333333333,0.0,1.0,0.0,False,False,0.4
2025-10-15,Tamil Nadu,Coimbatore,641006,5,28,1.0,1.0,0.0,3.0,17.0,0.2,0.0,3.0,0.0,False,False,-0.32000000000000006
2025-10-15,Tamil Nadu,Coimbatore,641007,3,18,1.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641008,8,40,2.0,1.0,0.0,12.0,24.0,0.125,0.0,12.0,0.0,False,False,-3.8750000000000004
2025-10-15,Tamil Nadu,Coimbatore,641009,0,6,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641010,1,22,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641012,0,9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641013,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641014,2,2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641015,1,8,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641016,2,29,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641017,2,12,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641018,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641019,2,10,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641020,2,17,4.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641021,2,9,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641022,0,10,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641023,0,11,2.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641024,0,8,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641025,4,20,2.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641026,2,11,5.0,1.0,0.0,6.0,7.0,0.5,0.0,6.0,0.0,False,False,-1.7
2025-10-15,Tamil Nadu,Coimbatore,641027,3,21,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641028,1,13,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641029,0,10,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641030,2,9,1.0,1.0,0.0,7.0,11.0,0.5,0.0,7.0,0.0,False,False,-2.1000000000000005
2025-10-15,Tamil Nadu,Coimbatore,641031,0,14,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641032,3,9,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641033,0,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641034,1,3,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641035,12,30,1.0,2.0,0.0,9.0,11.0,0.16666666666666666,0.0,4.5,0.0,False,False,-0.9000000000000001
2025-10-15,Tamil Nadu,Coimbatore,641036,1,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641037,0,4,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641038,0,7,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641039,1,7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641041,3,16,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641042,5,12,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641043,0,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641044,0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641045,4,15,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641046,2,13,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641047,1,9,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641048,1,13,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641049,1,6,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641050,1,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641062,0,18,3.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,True,False,0.19999999999999996
2025-10-15,Tamil Nadu,Coimbatore,641101,2,8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641103,2,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641104,4,28,2.0,1.0,0.0,5.0,17.0,0.25,0.0,5.0,0.0,False,False,-1.1500000000000001
2025-10-15,Tamil Nadu,Coimbatore,641105,5,18,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641107,1,15,1.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641108,2,6,0.0,1.0,0.0,1.0,11.0,0.5,0.0,1.0,0.0,False,False,0.3
2025-10-15,Tamil Nadu,Coimbatore,641109,1,8,2.0,1.0,0.0,4.0,11.0,1.0,0.0,4.0,0.0,False,False,-1.2000000000000002
2025-10-15,Tamil Nadu,Coimbatore,641110,0,7,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641111,0,10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641113,0,7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641201,1,12,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641202,0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641301,2,23,0.0,1.0,0.0,3.0,11.0,0.5,0.0,3.0,0.0,False,False,-0.5
2025-10-15,Tamil Nadu,Coimbatore,641302,1,16,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641305,0,6,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641401,0,3,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641402,6,17,6.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641407,1,8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641602,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641653,6,24,1.0,2.0,0.0,27.0,19.0,0.3333333333333333,0.0,13.5,0.0,False,False,-4.6
2025-10-15,Tamil Nadu,Coimbatore,641658,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641659,3,19,1.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641668,1,9,1.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641669,1,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641671,2,3,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,641697,1,1,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,True,True,1.0
2025-10-15,Tamil Nadu,Coimbatore,642001,4,16,3.0,1.0,0.0,9.0,19.0,0.25,0.0,9.0,0.0,False,False,-2.75
2025-10-15,Tamil Nadu,Coimbatore,642002,1,18,1.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,0.0,False,False,-0.8
2025-10-15,Tamil Nadu,Coimbatore,642003,3,11,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,True,True,1.0
