state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Gujarat,Dohad,389140,11.0,172.0,215.0,431.0,31.0,83.0,620.0,39.18181818181818,0.18023255813953487,7.545454545454546,3.604651162790698
Karnataka,Bangalore,560015,23.0,191.0,26.0,5.0,0.0,264.0,688.0,0.21739130434782608,0.0,11.478260869565217,3.602094240837696
Tamil Nadu,Viluppuram,605111,7.0,103.0,28.0,6.0,0.0,76.0,371.0,0.8571428571428571,0.0,10.857142857142858,3.6019417475728157
Pondicherry,Pondicherry,605010,21.0,220.0,31.0,1.0,0.0,201.0,792.0,0.047619047619047616,0.0,9.571428571428571,3.6
Andhra Pradesh,Khammam,507129,19.0,140.0,19.0,10.0,0.0,243.0,504.0,0.5263157894736842,0.0,12.789473684210526,3.6
Himachal Pradesh,Lahul & Spiti,172111,0.0,5.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,3.6
Himachal Pradesh,Sirmaur,173229,3.0,75.0,12.0,1.0,0.0,286.0,270.0,0.3333333333333333,0.0,95.33333333333333,3.6
Andhra Pradesh,Hyderabad,500029,34.0,284.0,28.0,13.0,0.0,278.0,1022.0,0.38235294117647056,0.0,8.176470588235293,3.5985915492957745
Madhya Pradesh,Katni,483331,95.0,936.0,242.0,92.0,9.0,2583.0,3368.0,0.968421052631579,0.009615384615384616,27.189473684210526,3.5982905982905984
Madhya Pradesh,East Nimar,450114,31.0,571.0,144.0,103.0,2.0,524.0,2054.0,3.3225806451612905,0.0035026269702276708,16.903225806451612,3.597197898423818
Maharashtra,Mumbai,400080,36.0,1009.0,116.0,37.0,1.0,1953.0,3629.0,1.0277777777777777,0.0009910802775024777,54.25,3.5966303270564914
Jammu and Kashmir,Udhampur,182121,71.0,773.0,187.0,29.0,3.0,1918.0,2779.0,0.4084507042253521,0.0038809831824062097,27.014084507042252,3.595084087968952
Maharashtra,Amravati,444808,155.0,1486.0,140.0,24.0,2.0,2071.0,5337.0,0.15483870967741936,0.0013458950201884253,13.361290322580645,3.591520861372813
Madhya Pradesh,Betul,460551,433.0,1178.0,415.0,39.0,6.0,4709.0,4226.0,0.09006928406466513,0.0050933786078098476,10.875288683602772,3.5874363327674024
Telangana,K.v. Rangareddy,500067,15.0,63.0,11.0,3.0,0.0,339.0,226.0,0.2,0.0,22.6,3.5873015873015874
Punjab,Jalandhar,144101,19.0,287.0,27.0,3.0,1.0,484.0,1029.0,0.15789473684210525,0.003484320557491289,25.473684210526315,3.5853658536585367
Madhya Pradesh,Guna,473446,18.0,207.0,49.0,10.0,0.0,123.0,742.0,0.5555555555555556,0.0,6.833333333333333,3.5845410628019323
Andhra Pradesh,Karimnagar,505186,15.0,154.0,6.0,4.0,0.0,57.0,552.0,0.26666666666666666,0.0,3.8,3.5844155844155843
Andhra Pradesh,Hyderabad,500094,22.0,139.0,16.0,3.0,0.0,136.0,498.0,0.13636363636363635,0.0,6.181818181818182,3.58273381294964
Odisha,Bhadrak,756165,24.0,103.0,22.0,4.0,0.0,265.0,369.0,0.16666666666666666,0.0,11.041666666666666,3.5825242718446604
Tamil Nadu,Dindigul,624702,66.0,534.0,61.0,20.0,0.0,883.0,1913.0,0.30303030303030304,0.0,13.378787878787879,3.5823970037453186
Rajasthan,Pali,306705,38.0,341.0,107.0,26.0,0.0,875.0,1221.0,0.6842105263157895,0.0,23.026315789473685,3.5806451612903225
Tamil Nadu,Thoothukkudi,628203,84.0,546.0,68.0,6.0,0.0,1117.0,1954.0,0.07142857142857142,0.0,13.297619047619047,3.578754578754579
Haryana,Karnal,132022,47.0,277.0,76.0,2.0,0.0,581.0,991.0,0.0425531914893617,0.0,12.361702127659575,3.577617328519856
Tamil Nadu,Tiruchirappalli,621706,45.0,168.0,43.0,4.0,0.0,404.0,601.0,0.08888888888888889,0.0,8.977777777777778,3.5773809523809526
Maharashtra,Kolhapur,416143,15.0,529.0,63.0,6.0,0.0,751.0,1892.0,0.4,0.0,50.06666666666667,3.5765595463137996
Maharashtra,Sangli,415411,34.0,477.0,48.0,5.0,0.0,995.0,1705.0,0.14705882352941177,0.0,29.264705882352942,3.5744234800838575
Tamil Nadu,Tirunelveli,627818,38.0,136.0,22.0,3.0,0.0,263.0,486.0,0.07894736842105263,0.0,6.921052631578948,3.573529411764706
Andhra Pradesh,Warangal,506370,23.0,143.0,2.0,1.0,0.0,127.0,511.0,0.043478260869565216,0.0,5.521739130434782,3.5734265734265733
Tamil Nadu,Tirunelveli,627115,51.0,164.0,35.0,4.0,0.0,447.0,586.0,0.0784313725490196,0.0,8.764705882352942,3.573170731707317
Maharashtra,Nashik,423502,113.0,2848.0,189.0,54.0,0.0,3648.0,10176.0,0.4778761061946903,0.0,32.283185840707965,3.5730337078651684
Kerala,Ernakulam,683589,6.0,124.0,18.0,5.0,0.0,241.0,443.0,0.8333333333333334,0.0,40.166666666666664,3.5725806451612905
Punjab,Hoshiarpur,144532,3.0,222.0,20.0,2.0,2.0,322.0,793.0,0.6666666666666666,0.009009009009009009,107.33333333333333,3.5720720720720722
Himachal Pradesh,Mandi,175137,0.0,7.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,3.5714285714285716
Karnataka,Davangere,577512,38.0,273.0,68.0,8.0,1.0,650.0,974.0,0.21052631578947367,0.003663003663003663,17.105263157894736,3.567765567765568
Lakshadweep,Lakshadweep,682559,7.0,104.0,27.0,0.0,0.0,274.0,371.0,0.0,0.0,39.142857142857146,3.5673076923076925
Gujarat,Anand,388520,18.0,335.0,164.0,31.0,4.0,866.0,1195.0,1.7222222222222223,0.011940298507462687,48.111111111111114,3.5671641791044775
Andhra Pradesh,Nizamabad,503003,28.0,231.0,31.0,0.0,0.0,287.0,824.0,0.0,0.0,10.25,3.567099567099567
Madhya Pradesh,Shivpuri,473880,191.0,1455.0,360.0,238.0,63.0,3850.0,5189.0,1.2460732984293195,0.04329896907216495,20.157068062827225,3.566323024054983
Himachal Pradesh,Una,177212,13.0,99.0,26.0,0.0,0.0,300.0,353.0,0.0,0.0,23.076923076923077,3.5656565656565657
Andhra Pradesh,Adilabad,504294,31.0,467.0,50.0,9.0,0.0,343.0,1665.0,0.2903225806451613,0.0,11.064516129032258,3.565310492505353
Karnataka,Mysore,570015,9.0,124.0,15.0,5.0,0.0,142.0,442.0,0.5555555555555556,0.0,15.777777777777779,3.564516129032258
Jharkhand,Purbi Singhbhum,831016,0.0,71.0,17.0,9.0,0.0,111.0,253.0,9.0,0.0,111.0,3.563380281690141
Maharashtra,Nashik,422210,38.0,873.0,93.0,25.0,0.0,1650.0,3109.0,0.6578947368421053,0.0,43.421052631578945,3.561282932416953
Haryana,Bhiwani,127110,13.0,98.0,20.0,2.0,0.0,222.0,349.0,0.15384615384615385,0.0,17.076923076923077,3.561224489795918
Tamil Nadu,Kancheepuram,603313,33.0,196.0,31.0,12.0,0.0,483.0,698.0,0.36363636363636365,0.0,14.636363636363637,3.561224489795918
Gujarat,Gir Somnath,362150,91.0,402.0,270.0,36.0,25.0,2337.0,1431.0,0.3956043956043956,0.06218905472636816,25.681318681318682,3.5597014925373136
Kerala,Palakkad,678510,28.0,272.0,47.0,2.0,0.0,528.0,968.0,0.07142857142857142,0.0,18.857142857142858,3.5588235294117645
Orissa,Cuttack,753003,9.0,129.0,13.0,4.0,0.0,85.0,459.0,0.4444444444444444,0.0,9.444444444444445,3.558139534883721
Madhya Pradesh,Burhanpur,450331,1921.0,7476.0,4231.0,1624.0,207.0,22336.0,26573.0,0.8453930244664237,0.02768860353130016,11.62727745965643,3.5544408774745855
Punjab,Ludhiana,141414,19.0,244.0,33.0,3.0,0.0,556.0,867.0,0.15789473684210525,0.0,29.263157894736842,3.55327868852459
Telangana,K.v. Rangareddy,501512,19.0,67.0,23.0,5.0,0.0,310.0,238.0,0.2631578947368421,0.0,16.31578947368421,3.5522388059701493
Gujarat,Tapi,394641,3.0,40.0,14.0,3.0,1.0,122.0,142.0,1.0,0.025,40.666666666666664,3.55
Kerala,Kollam,689696,19.0,348.0,37.0,9.0,2.0,557.0,1235.0,0.47368421052631576,0.005747126436781609,29.31578947368421,3.5488505747126435
Tamil Nadu,Tiruppur,638702,70.0,506.0,83.0,4.0,0.0,743.0,1795.0,0.05714285714285714,0.0,10.614285714285714,3.547430830039526
Madhya Pradesh,Vidisha,464226,38.0,377.0,81.0,46.0,1.0,1187.0,1337.0,1.2105263157894737,0.002652519893899204,31.236842105263158,3.546419098143236
Himachal Pradesh,Hamirpur,177027,1.0,33.0,10.0,0.0,0.0,170.0,117.0,0.0,0.0,170.0,3.5454545454545454
Maharashtra,Kolhapur,416507,74.0,1009.0,114.0,10.0,1.0,2499.0,3576.0,0.13513513513513514,0.0009910802775024777,33.770270270270274,3.5441030723488605
Punjab,Jalandhar,144632,12.0,138.0,6.0,1.0,1.0,206.0,489.0,0.08333333333333333,0.007246376811594203,17.166666666666668,3.5434782608695654
Karnataka,Bangalore,560002,8.0,262.0,48.0,8.0,0.0,288.0,928.0,1.0,0.0,36.0,3.5419847328244276
Andhra Pradesh,Hyderabad,500042,33.0,109.0,15.0,4.0,0.0,140.0,386.0,0.12121212121212122,0.0,4.242424242424242,3.541284403669725
Telangana,Mahabubnagar,509201,224.0,781.0,55.0,29.0,0.0,1290.0,2765.0,0.12946428571428573,0.0,5.758928571428571,3.5403329065300895
Tamil Nadu,Ramanathapuram,623530,29.0,234.0,29.0,2.0,0.0,450.0,828.0,0.06896551724137931,0.0,15.517241379310345,3.5384615384615383
Puducherry,Karaikal,609606,83.0,253.0,38.0,6.0,2.0,536.0,895.0,0.07228915662650602,0.007905138339920948,6.457831325301205,3.5375494071146245
Maharashtra,Jalgaon,425101,9.0,164.0,26.0,2.0,0.0,561.0,580.0,0.2222222222222222,0.0,62.333333333333336,3.5365853658536586
Maharashtra,Kolhapur,416114,41.0,683.0,77.0,13.0,0.0,1113.0,2414.0,0.3170731707317073,0.0,27.146341463414632,3.534407027818448
Maharashtra,Sangli,415408,51.0,1084.0,64.0,5.0,0.0,1885.0,3831.0,0.09803921568627451,0.0,36.96078431372549,3.534132841328413
Karnataka,Tumkur,572107,42.0,304.0,64.0,5.0,0.0,379.0,1074.0,0.11904761904761904,0.0,9.023809523809524,3.5328947368421053
Maharashtra,Aurangabad,431104,61.0,1343.0,198.0,46.0,0.0,1981.0,4744.0,0.7540983606557377,0.0,32.47540983606557,3.5323901712583767
Odisha,Jagatsinghapur,754114,37.0,203.0,66.0,3.0,1.0,793.0,717.0,0.08108108108108109,0.0049261083743842365,21.43243243243243,3.5320197044334973
Maharashtra,Sangli,415402,4.0,111.0,7.0,0.0,0.0,225.0,392.0,0.0,0.0,56.25,3.5315315315315314
Madhya Pradesh,Khargone,451228,320.0,1659.0,746.0,197.0,21.0,6033.0,5858.0,0.615625,0.012658227848101266,18.853125,3.5310427968655818
Himachal Pradesh,Hamirpur,177025,11.0,83.0,25.0,1.0,0.0,222.0,293.0,0.09090909090909091,0.0,20.181818181818183,3.5301204819277108
Punjab,Moga,142046,15.0,219.0,34.0,5.0,1.0,373.0,773.0,0.3333333333333333,0.0045662100456621,24.866666666666667,3.529680365296804
Maharashtra,Amravati,444804,58.0,611.0,46.0,3.0,1.0,806.0,2156.0,0.05172413793103448,0.0016366612111292963,13.89655172413793,3.5286415711947625
Punjab,Kapurthala,144401,132.0,2035.0,643.0,193.0,182.0,3822.0,7180.0,1.4621212121212122,0.08943488943488943,28.954545454545453,3.5282555282555284
Madhya Pradesh,East Nimar,450551,31.0,411.0,95.0,53.0,0.0,456.0,1450.0,1.7096774193548387,0.0,14.709677419354838,3.5279805352798053
Madhya Pradesh,Katni,483225,41.0,146.0,119.0,25.0,0.0,437.0,515.0,0.6097560975609756,0.0,10.658536585365853,3.5273972602739727
Tamil Nadu,Thoothukkudi,628612,49.0,374.0,46.0,18.0,0.0,747.0,1319.0,0.3673469387755102,0.0,15.244897959183673,3.5267379679144386
Himachal Pradesh,Solan,173225,7.0,38.0,12.0,0.0,0.0,136.0,134.0,0.0,0.0,19.428571428571427,3.526315789473684
Maharashtra,Kolhapur,416203,51.0,784.0,53.0,19.0,0.0,1602.0,2763.0,0.37254901960784315,0.0,31.41176470588235,3.524234693877551
Telangana,Mahabubnagar,509410,85.0,134.0,12.0,19.0,0.0,533.0,472.0,0.2235294117647059,0.0,6.270588235294118,3.5223880597014925
Telangana,K.v. Rangareddy,501111,52.0,230.0,24.0,4.0,0.0,337.0,810.0,0.07692307692307693,0.0,6.480769230769231,3.5217391304347827
Kerala,Palakkad,678704,9.0,100.0,8.0,3.0,0.0,194.0,352.0,0.3333333333333333,0.0,21.555555555555557,3.52
Nagaland,Tuensang,798626,30.0,289.0,40.0,221.0,15.0,355.0,1017.0,7.366666666666666,0.05190311418685121,11.833333333333334,3.519031141868512
Jharkhand,Garhwa,822128,261.0,2742.0,628.0,224.0,0.0,5217.0,9649.0,0.8582375478927203,0.0,19.988505747126435,3.5189642596644783
Tamil Nadu,Tiruchirappalli,621213,67.0,276.0,65.0,9.0,0.0,609.0,971.0,0.13432835820895522,0.0,9.08955223880597,3.5181159420289854
Gujarat,Narmada,393041,153.0,660.0,114.0,13.0,2.0,1292.0,2321.0,0.08496732026143791,0.0030303030303030303,8.444444444444445,3.5166666666666666
Telangana,Karimnagar,505162,54.0,362.0,35.0,7.0,0.0,421.0,1273.0,0.12962962962962962,0.0,7.796296296296297,3.516574585635359
Punjab,Shaheed Bhagat Singh Nagar,144516,22.0,155.0,36.0,2.0,0.0,502.0,545.0,0.09090909090909091,0.0,22.818181818181817,3.5161290322580645
Maharashtra,Bhandara,441809,54.0,1120.0,88.0,2.0,1.0,1319.0,3937.0,0.037037037037037035,0.0008928571428571428,24.425925925925927,3.5151785714285713
Karnataka,Bangalore,560103,19.0,146.0,15.0,9.0,0.0,292.0,513.0,0.47368421052631576,0.0,15.368421052631579,3.5136986301369864
Andhra Pradesh,Mahbubnagar,509216,38.0,279.0,19.0,12.0,0.0,172.0,980.0,0.3157894736842105,0.0,4.526315789473684,3.5125448028673834
Karnataka,Vijayanagara,583218,10.0,213.0,65.0,17.0,4.0,180.0,748.0,1.7,0.018779342723004695,18.0,3.511737089201878
Gujarat,Valsad,396105,103.0,641.0,106.0,10.0,2.0,1782.0,2251.0,0.0970873786407767,0.0031201248049922,17.300970873786408,3.511700468018721
Himachal Pradesh,Bilaspur,174017,16.0,118.0,28.0,1.0,0.0,265.0,414.0,0.0625,0.0,16.5625,3.5084745762711864
Tamil Nadu,Viluppuram,605107,9.0,63.0,41.0,3.0,0.0,41.0,221.0,0.3333333333333333,0.0,4.555555555555555,3.507936507936508
Kerala,Palakkad,678681,12.0,142.0,26.0,8.0,0.0,265.0,498.0,0.6666666666666666,0.0,22.083333333333332,3.507042253521127
Punjab,Gurdaspur,143511,50.0,974.0,112.0,12.0,0.0,1503.0,3414.0,0.24,0.0,30.06,3.5051334702258727
Kerala,Kottayam,686546,24.0,204.0,42.0,10.0,0.0,391.0,715.0,0.4166666666666667,0.0,16.291666666666668,3.5049019607843137
Karnataka,Davangere,577223,100.0,517.0,71.0,6.0,1.0,988.0,1812.0,0.06,0.0019342359767891683,9.88,3.504835589941973
Rajasthan,Rajsamand,313011,17.0,127.0,27.0,16.0,1.0,303.0,445.0,0.9411764705882353,0.007874015748031496,17.823529411764707,3.5039370078740157
Haryana,Kaithal,136043,167.0,1181.0,190.0,6.0,0.0,2357.0,4137.0,0.03592814371257485,0.0,14.113772455089821,3.5029635901778153
Karnataka,Bangalore,560029,22.0,439.0,76.0,10.0,0.0,598.0,1537.0,0.45454545454545453,0.0,27.181818181818183,3.501138952164009
Madhya Pradesh,West Nimar,451220,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.5
Orissa,Sundargarh,769006,0.0,4.0,0.0,1.0,0.0,3.0,14.0,1.0,0.0,3.0,3.5
Orissa,Sundargarh,769043,0.0,2.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.5
Jammu & Kashmir,Jammu,181132,0.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,3.5
Orissa,Balangir,767068,4.0,6.0,3.0,0.0,0.0,5.0,21.0,0.0,0.0,1.25,3.5
Orissa,Cuttack,753010,0.0,8.0,4.0,1.0,0.0,4.0,28.0,1.0,0.0,4.0,3.5
Madhya Pradesh,Narsimhapur,487225,8.0,30.0,9.0,4.0,0.0,56.0,105.0,0.5,0.0,7.0,3.5
Gujarat,Panch Mahals,388270,0.0,2.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,2.0,3.5
Maharashtra,Dhule,425409,2.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,3.5
Tamil Nadu,Ramanathapuram,623401,25.0,174.0,30.0,3.0,1.0,291.0,609.0,0.12,0.005747126436781609,11.64,3.5
Punjab,Muktsar,152026,30.0,959.0,75.0,10.0,0.0,332.0,3355.0,0.3333333333333333,0.0,11.066666666666666,3.4984358706986445
Tamil Nadu,Coimbatore,641009,31.0,205.0,25.0,5.0,0.0,215.0,717.0,0.16129032258064516,0.0,6.935483870967742,3.497560975609756
Kerala,Thrissur,680583,15.0,282.0,40.0,15.0,5.0,478.0,986.0,1.0,0.01773049645390071,31.866666666666667,3.49645390070922
Maharashtra,Sangli,415414,2.0,103.0,7.0,2.0,0.0,235.0,360.0,1.0,0.0,117.5,3.495145631067961
Karnataka,Tumkur,572101,89.0,594.0,104.0,11.0,0.0,742.0,2076.0,0.12359550561797752,0.0,8.337078651685394,3.494949494949495
Andhra Pradesh,Hyderabad,500056,131.0,467.0,34.0,10.0,0.0,454.0,1632.0,0.07633587786259542,0.0,3.4656488549618323,3.4946466809421843
Gujarat,Mahesana,384340,16.0,169.0,34.0,2.0,1.0,335.0,590.0,0.125,0.005917159763313609,20.9375,3.4911242603550297
Kerala,Kottayam,686533,52.0,390.0,35.0,6.0,0.0,449.0,1361.0,0.11538461538461539,0.0,8.634615384615385,3.48974358974359
Kerala,Palakkad,678508,50.0,628.0,75.0,7.0,4.0,1118.0,2191.0,0.14,0.006369426751592357,22.36,3.488853503184713
Maharashtra,Jalgaon,425508,118.0,2399.0,317.0,65.0,3.0,5609.0,8369.0,0.5508474576271186,0.0012505210504376823,47.53389830508475,3.488536890370988
Maharashtra,Nashik,422302,28.0,555.0,51.0,10.0,0.0,909.0,1936.0,0.35714285714285715,0.0,32.464285714285715,3.488288288288288
Madhya Pradesh,Dhar,454129,1.0,41.0,8.0,4.0,0.0,83.0,143.0,4.0,0.0,83.0,3.4878048780487805
Punjab,Jalandhar,144027,4.0,33.0,4.0,3.0,0.0,70.0,115.0,0.75,0.0,17.5,3.484848484848485
Kerala,Alappuzha,688530,20.0,328.0,39.0,11.0,4.0,538.0,1143.0,0.55,0.012195121951219513,26.9,3.4847560975609757
Madhya Pradesh,East Nimar,450117,92.0,1592.0,416.0,314.0,1.0,1420.0,5547.0,3.4130434782608696,0.000628140703517588,15.434782608695652,3.48429648241206
Chhattisgarh,Raigarh,496665,224.0,2331.0,175.0,33.0,2.0,1842.0,8121.0,0.14732142857142858,0.000858000858000858,8.223214285714286,3.483912483912484
Maharashtra,Nandurbar,425413,397.0,3709.0,354.0,113.0,14.0,5775.0,12919.0,0.28463476070528965,0.0037746023186842814,14.546599496221662,3.483149096791588
Telangana,K.v. Rangareddy,501508,224.0,871.0,196.0,44.0,0.0,1572.0,3033.0,0.19642857142857142,0.0,7.017857142857143,3.4822043628013777
Punjab,Tarn Taran,143304,23.0,684.0,100.0,15.0,1.0,1194.0,2381.0,0.6521739130434783,0.0014619883040935672,51.91304347826087,3.4809941520467835
Madhya Pradesh,Sagar,470229,39.0,285.0,105.0,7.0,1.0,1350.0,992.0,0.1794871794871795,0.0035087719298245615,34.61538461538461,3.480701754385965
Maharashtra,Mumbai,400076,38.0,358.0,38.0,9.0,0.0,709.0,1246.0,0.23684210526315788,0.0,18.657894736842106,3.4804469273743015
Tamil Nadu,Thoothukkudi,628619,70.0,240.0,47.0,8.0,0.0,613.0,835.0,0.11428571428571428,0.0,8.757142857142858,3.4791666666666665
Andhra Pradesh,Vizianagaram,535523,86.0,397.0,22.0,5.0,0.0,1521.0,1381.0,0.05813953488372093,0.0,17.686046511627907,3.4785894206549117
Jammu and Kashmir,Rajouri,185152,67.0,409.0,149.0,19.0,0.0,1826.0,1422.0,0.2835820895522388,0.0,27.253731343283583,3.4767726161369192
Telangana,Warangal,506222,122.0,510.0,38.0,15.0,0.0,800.0,1773.0,0.12295081967213115,0.0,6.557377049180328,3.476470588235294
Jammu and Kashmir,Kulgam,192221,22.0,120.0,33.0,5.0,1.0,649.0,417.0,0.22727272727272727,0.008333333333333333,29.5,3.475
Haryana,Ambala,133102,24.0,348.0,74.0,2.0,0.0,593.0,1209.0,0.08333333333333333,0.0,24.708333333333332,3.4741379310344827
Karnataka,Bangalore,560096,51.0,530.0,59.0,10.0,0.0,545.0,1841.0,0.19607843137254902,0.0,10.686274509803921,3.473584905660377
Tamil Nadu,Thanjavur,612602,229.0,423.0,47.0,21.0,0.0,861.0,1469.0,0.09170305676855896,0.0,3.7598253275109172,3.4728132387706854
Gujarat,The Dangs,394710,851.0,2051.0,437.0,73.0,24.0,5840.0,7122.0,0.08578143360752057,0.011701608971233545,6.862514688601645,3.472452462213554
Maharashtra,Sindhudurg,416521,9.0,140.0,14.0,0.0,0.0,283.0,486.0,0.0,0.0,31.444444444444443,3.4714285714285715
Uttarakhand,Tehri Garhwal,249192,79.0,1093.0,90.0,15.0,1.0,1751.0,3794.0,0.189873417721519,0.0009149130832570906,22.164556962025316,3.4711802378774017
Chhattisgarh,Bilaspur,495116,288.0,2815.0,298.0,69.0,0.0,2813.0,9759.0,0.23958333333333334,0.0,9.76736111111111,3.466785079928952
Andhra Pradesh,Guntur,522415,173.0,611.0,128.0,20.0,0.0,3317.0,2118.0,0.11560693641618497,0.0,19.173410404624278,3.4664484451718494
Punjab,Jalandhar,144043,7.0,157.0,18.0,2.0,0.0,287.0,544.0,0.2857142857142857,0.0,41.0,3.464968152866242
Kerala,Kannur,670581,23.0,383.0,48.0,22.0,1.0,721.0,1327.0,0.9565217391304348,0.0026109660574412533,31.347826086956523,3.464751958224543
Punjab,Pathankot,143533,5.0,99.0,13.0,1.0,0.0,186.0,343.0,0.2,0.0,37.2,3.4646464646464645
Jharkhand,Seraikela-kharsawan,832403,13.0,433.0,50.0,31.0,0.0,440.0,1500.0,2.3846153846153846,0.0,33.84615384615385,3.464203233256351
Maharashtra,Nashik,423501,143.0,2968.0,219.0,56.0,4.0,3863.0,10281.0,0.3916083916083916,0.0013477088948787063,27.013986013986013,3.4639487870619945
Andhra Pradesh,Warangal,506001,115.0,882.0,39.0,4.0,0.0,771.0,3055.0,0.034782608695652174,0.0,6.7043478260869565,3.463718820861678
Maharashtra,Ratnagiri,415706,14.0,240.0,14.0,0.0,0.0,545.0,830.0,0.0,0.0,38.92857142857143,3.4583333333333335
Punjab,Jalandhar,144302,3.0,149.0,18.0,0.0,0.0,189.0,515.0,0.0,0.0,63.0,3.4563758389261743
Punjab,Jalandhar,144036,9.0,309.0,26.0,2.0,2.0,357.0,1068.0,0.2222222222222222,0.006472491909385114,39.666666666666664,3.4563106796116503
Maharashtra,Sangli,416302,29.0,541.0,45.0,7.0,1.0,1120.0,1868.0,0.2413793103448276,0.0018484288354898336,38.62068965517241,3.4528650646950094
Gujarat,Gandhinagar,382835,42.0,371.0,26.0,4.0,0.0,606.0,1281.0,0.09523809523809523,0.0,14.428571428571429,3.452830188679245
Maharashtra,Nandurbar,425426,42.0,630.0,120.0,6.0,0.0,1659.0,2175.0,0.14285714285714285,0.0,39.5,3.4523809523809526
Telangana,Nizamabad,503306,100.0,354.0,91.0,9.0,0.0,791.0,1222.0,0.09,0.0,7.91,3.4519774011299433
Uttarakhand,Tehri Garhwal,249126,11.0,82.0,16.0,2.0,0.0,220.0,283.0,0.18181818181818182,0.0,20.0,3.451219512195122
Punjab,Amritsar,143606,38.0,672.0,102.0,16.0,0.0,1127.0,2319.0,0.42105263157894735,0.0,29.657894736842106,3.450892857142857
Andhra Pradesh,Hyderabad,500010,131.0,664.0,35.0,14.0,0.0,481.0,2291.0,0.10687022900763359,0.0,3.6717557251908395,3.450301204819277
Haryana,Bhiwani,127045,24.0,120.0,36.0,6.0,0.0,306.0,414.0,0.25,0.0,12.75,3.45
Telangana,Mahabubnagar,509216,155.0,325.0,50.0,26.0,0.0,1391.0,1121.0,0.16774193548387098,0.0,8.974193548387097,3.4492307692307693
Maharashtra,Nagpur,441201,57.0,1208.0,38.0,3.0,0.0,1450.0,4166.0,0.05263157894736842,0.0,25.43859649122807,3.448675496688742
Punjab,Rupnagar,140133,57.0,411.0,53.0,0.0,0.0,747.0,1417.0,0.0,0.0,13.105263157894736,3.4476885644768855
Karnataka,Shimoga,577205,28.0,219.0,52.0,1.0,0.0,375.0,755.0,0.03571428571428571,0.0,13.392857142857142,3.4474885844748857
Chhattisgarh,Raigarh,496107,285.0,3405.0,289.0,35.0,1.0,2328.0,11736.0,0.12280701754385964,0.0002936857562408223,8.16842105263158,3.4466960352422906
Punjab,SAS Nagar (Mohali),140109,5.0,159.0,29.0,6.0,0.0,248.0,548.0,1.2,0.0,49.6,3.4465408805031448
Kerala,Pathanamthitta,689699,22.0,126.0,15.0,5.0,2.0,221.0,434.0,0.22727272727272727,0.015873015873015872,10.045454545454545,3.4444444444444446
Gujarat,Surat,394163,69.0,331.0,47.0,1.0,2.0,943.0,1140.0,0.014492753623188406,0.006042296072507553,13.666666666666666,3.4441087613293053
Maharashtra,Nagpur,441305,41.0,910.0,62.0,2.0,0.0,875.0,3134.0,0.04878048780487805,0.0,21.341463414634145,3.443956043956044
Karnataka,Vijayanagara,583126,57.0,511.0,77.0,22.0,7.0,368.0,1759.0,0.38596491228070173,0.0136986301369863,6.456140350877193,3.4422700587084147
Tamil Nadu,Salem,636453,141.0,524.0,115.0,18.0,3.0,1153.0,1803.0,0.1276595744680851,0.0057251908396946565,8.177304964539006,3.4408396946564888
Telangana,Medak,502281,70.0,213.0,26.0,14.0,0.0,579.0,732.0,0.2,0.0,8.271428571428572,3.436619718309859
Punjab,Hoshiarpur,144305,13.0,184.0,24.0,2.0,2.0,313.0,632.0,0.15384615384615385,0.010869565217391304,24.076923076923077,3.4347826086956523
Andhra Pradesh,Adilabad,504312,44.0,259.0,20.0,11.0,0.0,273.0,889.0,0.25,0.0,6.204545454545454,3.4324324324324325
Gujarat,Junagadh,362230,1.0,37.0,6.0,0.0,4.0,68.0,127.0,0.0,0.10810810810810811,68.0,3.4324324324324325
Tamil Nadu,Villupuram,605107,23.0,51.0,41.0,2.0,0.0,333.0,175.0,0.08695652173913043,0.0,14.478260869565217,3.4313725490196076
Himachal Pradesh,Una,177201,10.0,109.0,20.0,0.0,0.0,306.0,374.0,0.0,0.0,30.6,3.4311926605504586
Kerala,Pathanamthitta,689503,50.0,302.0,19.0,9.0,2.0,442.0,1036.0,0.18,0.006622516556291391,8.84,3.4304635761589406
Tamil Nadu,Tiruchirappalli,621703,85.0,308.0,82.0,10.0,0.0,628.0,1056.0,0.11764705882352941,0.0,7.3882352941176475,3.4285714285714284
